trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
t_541380_b_27473_tn_7,12:58:28,12:58:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_7,13:03:00,13:03:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_7,13:05:44,13:05:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_7,13:07:12,13:07:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_7,13:09:00,13:09:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:37:00,13:37:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:39:48,13:39:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:43:00,13:43:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:46:28,13:46:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:51:00,13:51:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:53:44,13:53:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:55:12,13:55:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_8,13:57:00,13:57:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:25:00,14:25:00,2506390,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:27:48,14:27:48,2506388,2,,0,0,544.100638987578,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:31:00,14:31:00,2506393,3,,0,0,1162.98454362915,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:34:28,14:34:28,2506391,4,,0,0,1604.94361829504,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:39:00,14:39:00,2506389,5,,0,0,2180.88275218645,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:41:44,14:41:44,2506386,6,,0,0,2576.67630137966,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:43:12,14:43:12,2506394,7,,0,0,2790.87750692737,0,,,,,1,1,,,,,,,,,,,
t_541380_b_27473_tn_9,14:45:00,14:45:00,2506397,8,,0,0,3049.93043318,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:25:00,08:25:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:27:03,08:27:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:28:06,08:28:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:31:00,08:31:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:35:19,08:35:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:39:00,08:39:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:41:39,08:41:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_1,08:44:00,08:44:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:37:00,15:37:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:39:03,15:39:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:40:06,15:40:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:43:00,15:43:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:47:19,15:47:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:51:00,15:51:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:53:39,15:53:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_10,15:56:00,15:56:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:25:00,16:25:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:27:03,16:27:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:28:06,16:28:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:31:00,16:31:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:35:19,16:35:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:39:00,16:39:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:41:39,16:41:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_11,16:44:00,16:44:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:13:00,17:13:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:15:03,17:15:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:16:06,17:16:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:19:00,17:19:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:23:19,17:23:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:27:00,17:27:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:29:39,17:29:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_12,17:32:00,17:32:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:01:00,18:01:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:03:03,18:03:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:04:06,18:04:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:07:00,18:07:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:11:19,18:11:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:15:00,18:15:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:17:39,18:17:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_13,18:20:00,18:20:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,18:49:00,18:49:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,18:51:03,18:51:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,18:52:06,18:52:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,18:55:00,18:55:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,18:59:19,18:59:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,19:03:00,19:03:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,19:05:39,19:05:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_14,19:08:00,19:08:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:37:00,19:37:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:39:03,19:39:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:40:06,19:40:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:43:00,19:43:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:47:19,19:47:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:51:00,19:51:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:53:39,19:53:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_15,19:56:00,19:56:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:25:00,20:25:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:27:03,20:27:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:28:06,20:28:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:31:00,20:31:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:35:19,20:35:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:39:00,20:39:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:41:39,20:41:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_16,20:44:00,20:44:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:13:00,21:13:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:15:03,21:15:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:16:06,21:16:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:19:00,21:19:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:23:19,21:23:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:27:00,21:27:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:29:39,21:29:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_17,21:32:00,21:32:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:01:00,22:01:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:03:03,22:03:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:04:06,22:04:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:07:00,22:07:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:11:19,22:11:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:15:00,22:15:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:17:39,22:17:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_18,22:20:00,22:20:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:13:00,09:13:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:15:03,09:15:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:16:06,09:16:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:19:00,09:19:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:23:19,09:23:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:27:00,09:27:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:29:39,09:29:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_2,09:32:00,09:32:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:01:00,10:01:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:03:03,10:03:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:04:06,10:04:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:07:00,10:07:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:11:19,10:11:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:15:00,10:15:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:17:39,10:17:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_3,10:20:00,10:20:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,10:49:00,10:49:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,10:51:03,10:51:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,10:52:06,10:52:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,10:55:00,10:55:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,10:59:19,10:59:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,11:03:00,11:03:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,11:05:39,11:05:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_4,11:08:00,11:08:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:37:00,11:37:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:39:03,11:39:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:40:06,11:40:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:43:00,11:43:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:47:19,11:47:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:51:00,11:51:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:53:39,11:53:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_5,11:56:00,11:56:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:25:00,12:25:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:27:03,12:27:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:28:06,12:28:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:31:00,12:31:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:35:19,12:35:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:39:00,12:39:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:41:39,12:41:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_6,12:44:00,12:44:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:13:00,13:13:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:15:03,13:15:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:16:06,13:16:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:19:00,13:19:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:23:19,13:23:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:27:00,13:27:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:29:39,13:29:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_7,13:32:00,13:32:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:01:00,14:01:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:03:03,14:03:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:04:06,14:04:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:07:00,14:07:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:11:19,14:11:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:15:00,14:15:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:17:39,14:17:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_8,14:20:00,14:20:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,14:49:00,14:49:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,14:51:03,14:51:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,14:52:06,14:52:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,14:55:00,14:55:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,14:59:19,14:59:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,15:03:00,15:03:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,15:05:39,15:05:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541381_b_27473_tn_9,15:08:00,15:08:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:13:00,08:13:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:15:03,08:15:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:16:06,08:16:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:19:00,08:19:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:23:19,08:23:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:27:00,08:27:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:29:39,08:29:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_1,08:32:00,08:32:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:25:00,15:25:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:27:03,15:27:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:28:06,15:28:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:31:00,15:31:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:35:19,15:35:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:39:00,15:39:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:41:39,15:41:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_10,15:44:00,15:44:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:13:00,16:13:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:15:03,16:15:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:16:06,16:16:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:19:00,16:19:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:23:19,16:23:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:27:00,16:27:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:29:39,16:29:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_11,16:32:00,16:32:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:01:00,17:01:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:03:03,17:03:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:04:06,17:04:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:07:00,17:07:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:11:19,17:11:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:15:00,17:15:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:17:39,17:17:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_12,17:20:00,17:20:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,17:49:00,17:49:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,17:51:03,17:51:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,17:52:06,17:52:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,17:55:00,17:55:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,17:59:19,17:59:19,2506387,5,,0,0,1392.13918347522,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,18:03:00,18:03:00,2506400,6,,0,0,1882.22968217048,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,18:05:39,18:05:39,2506398,7,,0,0,2501.91399835375,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_13,18:08:00,18:08:00,2506399,8,,0,0,3046.73929464,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_14,18:37:00,18:37:00,2506397,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_14,18:39:03,18:39:03,2506396,2,,0,0,279.928262414733,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_14,18:40:06,18:40:06,2506395,3,,0,0,420.7899799224,0,,,,,1,1,,,,,,,,,,,
t_541382_b_27473_tn_14,18:43:00,18:43:00,2506392,4,,0,0,813.485187187039,0,,,,,1,1,,,,,,,,,,,
