trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,09:54:00,09:54:00,Philadelphia Rd/Rt 7 & Harford Town Rd_Philadelphia Rd/Rt 7 & Harford Town Rd_39.469590_-76.269916,33,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,09:57:00,09:57:00,ShopRite (Riverside Shopping Center)_ShopRite (Riverside Shopping Center)_39.479890_-76.248939,34,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:02:00,10:02:00,Riverside Business Park (Mercedes Dr at Sephora Co)_Riverside Business Park (Mercedes Dr at Sephora Co)_39.479051_-76.225068,35,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:05:00,10:05:00,Lorien Riverside (Riverside Pkwy & Belcamp Garth)_Lorien Riverside (Riverside Pkwy & Belcamp Garth)_39.474204_-76.236678,36,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:06:00,10:06:00,Pulaski Hwy/US 40 & Golden Eagle Way_Pulaski Hwy/US 40 & Golden Eagle Way_39.476417_-76.223735,37,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:08:00,10:08:00,Spesutia Rd & Pulaski Hwy/US 40_Spesutia Rd & Pulaski Hwy/US 40_39.483026_-76.209946,38,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:10:00,10:10:00,VFW Perryman (206 Spesutia Rd)_VFW Perryman (206 Spesutia Rd)_39.478229_-76.206445,39,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:11:00,10:11:00,Spesutia Rd & Perryman Rd_Spesutia Rd & Perryman Rd_39.474541_-76.203204,40,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:12:00,10:12:00,Perryman Rd & Advantage Ave_Perryman Rd & Advantage Ave_39.478450_-76.198585,41,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:13:00,10:13:00,Perryman Station Senior Apts (1220 Perryman Rd)_Perryman Station Senior Apts (1220 Perryman Rd)_39.485709_-76.191967,42,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:14:00,10:14:00,C&S Wholesale Grocers (Old Philadelphia Rd)_C&S Wholesale Grocers (Old Philadelphia Rd)_39.489685_-76.185069,43,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:16:00,10:16:00,Wal-Mart (Pulaski Hwy/US 40)_Wal-Mart (Pulaski Hwy/US 40)_39.496912_-76.176474,44,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:17:00,10:17:00,Lidl_Lidl_39.498609_-76.172210,45,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:18:00,10:18:00,Sunoco Gas Station (Pulaski Hwy/US 40)_Sunoco Gas Station (Pulaski Hwy/US 40)_39.501045_-76.168646,46,1
0530 - Copy (3)_Dec 30 2018  6:39:20:290PM_2_20190114_99991231_20190114_99991231,10:19:00,10:19:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,47,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:00:00,10:00:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:11:00,10:11:00,Shell Gas Station (1902 Emmorton Rd/Rt 924)_Shell Gas Station (1902 Emmorton Rd/Rt 924)_39.504113_-76.327470,1,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:13:00,10:13:00,A.C. Moore (Festival at Bel Air)_A.C. Moore (Festival at Bel Air)_39.495529_-76.325516,2,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:14:00,10:14:00,Emmorton Rd & Holly Wreath Ct_Emmorton Rd & Holly Wreath Ct_39.485875_-76.315865,3,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:18:00,10:18:00,Catholic Charities SB (opposite 3001 St. Clair Ln)_Catholic Charities SB (opposite 3001 St. Clair Ln)_39.477795_-76.312248,4,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:22:00,10:22:00,WaWa Food Market (3518 Woodsdale Rd)_WaWa Food Market (3518 Woodsdale Rd)_39.466113_-76.311070,5,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:24:00,10:24:00,Woodsdale Senior Housing (Woodsdale Rd & Penny Ln)_Woodsdale Senior Housing (Woodsdale Rd & Penny Ln)_39.459948_-76.306377,6,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:25:00,10:25:00,Woodsdale Apts (Woodsdale Rd & Waldon Rd)_Woodsdale Apts (Woodsdale Rd & Waldon Rd)_39.462163_-76.308023,7,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:27:00,10:27:00,The Point (Roundabout at Tollgate Rd & Westover Ln)_The Point (Roundabout at Tollgate Rd & Westover Ln)_39.468591_-76.321642,8,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:29:00,10:29:00,Lowe's/Extra Space Storage (Constant Friendship Blvd)_Lowe's/Extra Space Storage (Constant Friendship Blvd)_39.459131_-76.317751,9,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:30:00,10:30:00,BJ's (Constant Friendship Blvd near circle)_BJ's (Constant Friendship Blvd near circle)_39.455439_-76.318780,10,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:36:00,10:36:00,Emmorton Business Ctr (Edgewood Rd & Rt 24)_Emmorton Business Ctr (Edgewood Rd & Rt 24)_39.451846_-76.308117,11,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:37:00,10:37:00,Stella May Contracting (1512 Edgewood Rd)_Stella May Contracting (1512 Edgewood Rd)_39.448336_-76.310437,12,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:38:00,10:38:00,Lakeside Business Park (Edgewood Rd & Lakeside Blvd)_Lakeside Business Park (Edgewood Rd & Lakeside Blvd)_39.446312_-76.310339,13,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:39:00,10:39:00,Macy's Warehouse (Employee Entrance)_Macy's Warehouse (Employee Entrance)_39.446989_-76.320584,14,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:40:00,10:40:00,Sam's Deli (2108 Pulaski Hwy/US 40)_Sam's Deli (2108 Pulaski Hwy/US 40)_39.436211_-76.309210,15,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:50:00,10:50:00,Walgreens (Pulaski Hwy/US 40 & Paul Martin Dr)_Walgreens (Pulaski Hwy/US 40 & Paul Martin Dr)_39.435366_-76.315440,16,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:51:00,10:51:00,Aldi (1312 Business Center Way)_Aldi (1312 Business Center Way)_39.434615_-76.327128,17,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:53:00,10:53:00,Popeyes (1011 Woodbridge Center Way)_Popeyes (1011 Woodbridge Center Way)_39.432384_-76.327416,18,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:55:00,10:55:00,Woodbridge Center Way & Swallow Crest Dr_Woodbridge Center Way & Swallow Crest Dr_39.429613_-76.325021,19,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:56:00,10:56:00,Woodbridge Center Way & Rainbow Way_Woodbridge Center Way & Rainbow Way_39.424394_-76.322789,20,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:57:00,10:57:00,Harford Square Swim Club (1493 Harford Square Dr)_Harford Square Swim Club (1493 Harford Square Dr)_39.420401_-76.320274,21,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,10:58:00,10:58:00,Harford Square Dr & F Ct/D Ct_Harford Square Dr & F Ct/D Ct_39.420977_-76.316636,22,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:00:00,11:00:00,Windsor Valley (525 Meadowood Dr)_Windsor Valley (525 Meadowood Dr)_39.423979_-76.312397,23,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:01:00,11:01:00,Meadowood Dr & Hanson Rd_Meadowood Dr & Hanson Rd_39.422813_-76.322363,24,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:02:00,11:02:00,Kohl's (SB on RT 24 prior to Trimble Rd )_Kohl's (SB on RT 24 prior to Trimble Rd )_39.417866_-76.308128,25,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:03:00,11:03:00,Harford Commons (McCann St & Trimble Rd)_Harford Commons (McCann St & Trimble Rd)_39.418606_-76.300900,26,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:04:00,11:04:00,Harford Commons (McCann St & Starr St)_Harford Commons (McCann St & Starr St)_39.416408_-76.300180,27,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:05:00,11:05:00,Willoughby Beach Rd & Edgewood Rd_Willoughby Beach Rd & Edgewood Rd_39.422092_-76.294596,28,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:06:00,11:06:00,Edgewood High School (stop is on Willoughby Beach Rd)_Edgewood High School (stop is on Willoughby Beach Rd)_39.424257_-76.288814,29,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:09:00,11:09:00,Laburnum Rd & Willoughby Beach Rd_Laburnum Rd & Willoughby Beach Rd_39.433709_-76.273266,30,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:11:00,11:11:00,Willoughby Beach Rd & Sequoia Dr_Willoughby Beach Rd & Sequoia Dr_39.424950_-76.287194,31,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:17:00,11:17:00,Trident Auto (Philadelphia Rd/Rt 7 & Edgewood Rd)_Trident Auto (Philadelphia Rd/Rt 7 & Edgewood Rd)_39.445606_-76.308215,32,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:24:00,11:24:00,Philadelphia Rd/Rt 7 & Harford Town Rd_Philadelphia Rd/Rt 7 & Harford Town Rd_39.469590_-76.269916,33,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:27:00,11:27:00,ShopRite (Riverside Shopping Center)_ShopRite (Riverside Shopping Center)_39.479890_-76.248939,34,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:32:00,11:32:00,Riverside Business Park (Mercedes Dr at Sephora Co)_Riverside Business Park (Mercedes Dr at Sephora Co)_39.479051_-76.225068,35,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:35:00,11:35:00,Lorien Riverside (Riverside Pkwy & Belcamp Garth)_Lorien Riverside (Riverside Pkwy & Belcamp Garth)_39.474204_-76.236678,36,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:36:00,11:36:00,Pulaski Hwy/US 40 & Golden Eagle Way_Pulaski Hwy/US 40 & Golden Eagle Way_39.476417_-76.223735,37,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:38:00,11:38:00,Spesutia Rd & Pulaski Hwy/US 40_Spesutia Rd & Pulaski Hwy/US 40_39.483026_-76.209946,38,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:40:00,11:40:00,VFW Perryman (206 Spesutia Rd)_VFW Perryman (206 Spesutia Rd)_39.478229_-76.206445,39,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:41:00,11:41:00,Spesutia Rd & Perryman Rd_Spesutia Rd & Perryman Rd_39.474541_-76.203204,40,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:42:00,11:42:00,Perryman Rd & Advantage Ave_Perryman Rd & Advantage Ave_39.478450_-76.198585,41,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:43:00,11:43:00,Perryman Station Senior Apts (1220 Perryman Rd)_Perryman Station Senior Apts (1220 Perryman Rd)_39.485709_-76.191967,42,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:44:00,11:44:00,C&S Wholesale Grocers (Old Philadelphia Rd)_C&S Wholesale Grocers (Old Philadelphia Rd)_39.489685_-76.185069,43,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:46:00,11:46:00,Wal-Mart (Pulaski Hwy/US 40)_Wal-Mart (Pulaski Hwy/US 40)_39.496912_-76.176474,44,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:47:00,11:47:00,Lidl_Lidl_39.498609_-76.172210,45,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:48:00,11:48:00,Sunoco Gas Station (Pulaski Hwy/US 40)_Sunoco Gas Station (Pulaski Hwy/US 40)_39.501045_-76.168646,46,1
0530 - Copy_Dec 30 2018  6:40:37:643PM_2_20190114_99991231_20190114_99991231,11:49:00,11:49:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,47,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:00:00,11:00:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:11:00,11:11:00,Shell Gas Station (1902 Emmorton Rd/Rt 924)_Shell Gas Station (1902 Emmorton Rd/Rt 924)_39.504113_-76.327470,1,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:13:00,11:13:00,A.C. Moore (Festival at Bel Air)_A.C. Moore (Festival at Bel Air)_39.495529_-76.325516,2,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:14:00,11:14:00,Emmorton Rd & Holly Wreath Ct_Emmorton Rd & Holly Wreath Ct_39.485875_-76.315865,3,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:18:00,11:18:00,Catholic Charities SB (opposite 3001 St. Clair Ln)_Catholic Charities SB (opposite 3001 St. Clair Ln)_39.477795_-76.312248,4,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:22:00,11:22:00,WaWa Food Market (3518 Woodsdale Rd)_WaWa Food Market (3518 Woodsdale Rd)_39.466113_-76.311070,5,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:24:00,11:24:00,Woodsdale Senior Housing (Woodsdale Rd & Penny Ln)_Woodsdale Senior Housing (Woodsdale Rd & Penny Ln)_39.459948_-76.306377,6,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:25:00,11:25:00,Woodsdale Apts (Woodsdale Rd & Waldon Rd)_Woodsdale Apts (Woodsdale Rd & Waldon Rd)_39.462163_-76.308023,7,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:27:00,11:27:00,The Point (Roundabout at Tollgate Rd & Westover Ln)_The Point (Roundabout at Tollgate Rd & Westover Ln)_39.468591_-76.321642,8,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:29:00,11:29:00,Lowe's/Extra Space Storage (Constant Friendship Blvd)_Lowe's/Extra Space Storage (Constant Friendship Blvd)_39.459131_-76.317751,9,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:30:00,11:30:00,BJ's (Constant Friendship Blvd near circle)_BJ's (Constant Friendship Blvd near circle)_39.455439_-76.318780,10,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:36:00,11:36:00,Emmorton Business Ctr (Edgewood Rd & Rt 24)_Emmorton Business Ctr (Edgewood Rd & Rt 24)_39.451846_-76.308117,11,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:37:00,11:37:00,Stella May Contracting (1512 Edgewood Rd)_Stella May Contracting (1512 Edgewood Rd)_39.448336_-76.310437,12,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:38:00,11:38:00,Lakeside Business Park (Edgewood Rd & Lakeside Blvd)_Lakeside Business Park (Edgewood Rd & Lakeside Blvd)_39.446312_-76.310339,13,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:39:00,11:39:00,Macy's Warehouse (Employee Entrance)_Macy's Warehouse (Employee Entrance)_39.446989_-76.320584,14,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:40:00,11:40:00,Sam's Deli (2108 Pulaski Hwy/US 40)_Sam's Deli (2108 Pulaski Hwy/US 40)_39.436211_-76.309210,15,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:50:00,11:50:00,Walgreens (Pulaski Hwy/US 40 & Paul Martin Dr)_Walgreens (Pulaski Hwy/US 40 & Paul Martin Dr)_39.435366_-76.315440,16,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:51:00,11:51:00,Aldi (1312 Business Center Way)_Aldi (1312 Business Center Way)_39.434615_-76.327128,17,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:53:00,11:53:00,Popeyes (1011 Woodbridge Center Way)_Popeyes (1011 Woodbridge Center Way)_39.432384_-76.327416,18,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:55:00,11:55:00,Woodbridge Center Way & Swallow Crest Dr_Woodbridge Center Way & Swallow Crest Dr_39.429613_-76.325021,19,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:56:00,11:56:00,Woodbridge Center Way & Rainbow Way_Woodbridge Center Way & Rainbow Way_39.424394_-76.322789,20,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:57:00,11:57:00,Harford Square Swim Club (1493 Harford Square Dr)_Harford Square Swim Club (1493 Harford Square Dr)_39.420401_-76.320274,21,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,11:58:00,11:58:00,Harford Square Dr & F Ct/D Ct_Harford Square Dr & F Ct/D Ct_39.420977_-76.316636,22,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:00:00,12:00:00,Windsor Valley (525 Meadowood Dr)_Windsor Valley (525 Meadowood Dr)_39.423979_-76.312397,23,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:01:00,12:01:00,Meadowood Dr & Hanson Rd_Meadowood Dr & Hanson Rd_39.422813_-76.322363,24,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:02:00,12:02:00,Kohl's (SB on RT 24 prior to Trimble Rd )_Kohl's (SB on RT 24 prior to Trimble Rd )_39.417866_-76.308128,25,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:03:00,12:03:00,Harford Commons (McCann St & Trimble Rd)_Harford Commons (McCann St & Trimble Rd)_39.418606_-76.300900,26,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:04:00,12:04:00,Harford Commons (McCann St & Starr St)_Harford Commons (McCann St & Starr St)_39.416408_-76.300180,27,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:05:00,12:05:00,Willoughby Beach Rd & Edgewood Rd_Willoughby Beach Rd & Edgewood Rd_39.422092_-76.294596,28,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:06:00,12:06:00,Edgewood High School (stop is on Willoughby Beach Rd)_Edgewood High School (stop is on Willoughby Beach Rd)_39.424257_-76.288814,29,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:09:00,12:09:00,Laburnum Rd & Willoughby Beach Rd_Laburnum Rd & Willoughby Beach Rd_39.433709_-76.273266,30,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:11:00,12:11:00,Willoughby Beach Rd & Sequoia Dr_Willoughby Beach Rd & Sequoia Dr_39.424950_-76.287194,31,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:17:00,12:17:00,Trident Auto (Philadelphia Rd/Rt 7 & Edgewood Rd)_Trident Auto (Philadelphia Rd/Rt 7 & Edgewood Rd)_39.445606_-76.308215,32,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:24:00,12:24:00,Philadelphia Rd/Rt 7 & Harford Town Rd_Philadelphia Rd/Rt 7 & Harford Town Rd_39.469590_-76.269916,33,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:27:00,12:27:00,ShopRite (Riverside Shopping Center)_ShopRite (Riverside Shopping Center)_39.479890_-76.248939,34,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:32:00,12:32:00,Riverside Business Park (Mercedes Dr at Sephora Co)_Riverside Business Park (Mercedes Dr at Sephora Co)_39.479051_-76.225068,35,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:35:00,12:35:00,Lorien Riverside (Riverside Pkwy & Belcamp Garth)_Lorien Riverside (Riverside Pkwy & Belcamp Garth)_39.474204_-76.236678,36,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:36:00,12:36:00,Pulaski Hwy/US 40 & Golden Eagle Way_Pulaski Hwy/US 40 & Golden Eagle Way_39.476417_-76.223735,37,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:38:00,12:38:00,Spesutia Rd & Pulaski Hwy/US 40_Spesutia Rd & Pulaski Hwy/US 40_39.483026_-76.209946,38,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:40:00,12:40:00,VFW Perryman (206 Spesutia Rd)_VFW Perryman (206 Spesutia Rd)_39.478229_-76.206445,39,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:41:00,12:41:00,Spesutia Rd & Perryman Rd_Spesutia Rd & Perryman Rd_39.474541_-76.203204,40,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:42:00,12:42:00,Perryman Rd & Advantage Ave_Perryman Rd & Advantage Ave_39.478450_-76.198585,41,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:43:00,12:43:00,Perryman Station Senior Apts (1220 Perryman Rd)_Perryman Station Senior Apts (1220 Perryman Rd)_39.485709_-76.191967,42,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:44:00,12:44:00,C&S Wholesale Grocers (Old Philadelphia Rd)_C&S Wholesale Grocers (Old Philadelphia Rd)_39.489685_-76.185069,43,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:46:00,12:46:00,Wal-Mart (Pulaski Hwy/US 40)_Wal-Mart (Pulaski Hwy/US 40)_39.496912_-76.176474,44,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:47:00,12:47:00,Lidl_Lidl_39.498609_-76.172210,45,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:48:00,12:48:00,Sunoco Gas Station (Pulaski Hwy/US 40)_Sunoco Gas Station (Pulaski Hwy/US 40)_39.501045_-76.168646,46,1
0530 - Copy (2)_Dec 30 2018  6:40:37:663PM_2_20190114_99991231_20190114_99991231,12:49:00,12:49:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,47,1
0530 - Copy (3)_Dec 30 2018  6:40:37:677PM_2_20190114_99991231_20190114_99991231,12:00:00,12:00:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530 - Copy (3)_Dec 30 2018  6:40:37:677PM_2_20190114_99991231_20190114_99991231,12:11:00,12:11:00,Shell Gas Station (1902 Emmorton Rd/Rt 924)_Shell Gas Station (1902 Emmorton Rd/Rt 924)_39.504113_-76.327470,1,1
0530 - Copy (3)_Dec 30 2018  6:40:37:677PM_2_20190114_99991231_20190114_99991231,12:13:00,12:13:00,A.C. Moore (Festival at Bel Air)_A.C. Moore (Festival at Bel Air)_39.495529_-76.325516,2,1
0530 - Copy (3)_Dec 30 2018  6:40:37:677PM_2_20190114_99991231_20190114_99991231,12:14:00,12:14:00,Emmorton Rd & Holly Wreath Ct_Emmorton Rd & Holly Wreath Ct_39.485875_-76.315865,3,1
0530 - Copy (3)_Dec 30 2018  6:40:37:677PM_2_20190114_99991231_20190114_99991231,12:18:00,12:18:00,Catholic Charities SB (opposite 3001 St. Clair Ln)_Catholic Charities SB (opposite 3001 St. Clair Ln)_39.477795_-76.312248,4,1
