route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id
92,61,27295,"CONGRESS HEIGHTS STATION",1,,1110,1167187090
92,61,27296,"CONGRESS HEIGHTS STATION",1,,1110,1167294090
92,61,27297,"CONGRESS HEIGHTS STATION",1,,1110,1167292090
92,61,27298,"CONGRESS HEIGHTS STATION",1,,1110,1167290090
92,61,27299,"CONGRESS HEIGHTS STATION",1,,1110,1167288090
92,61,27300,"CONGRESS HEIGHTS STATION",1,,1110,1167286090
92,61,27301,"CONGRESS HEIGHTS STATION",1,,1110,1167189090
92,61,27302,"CONGRESS HEIGHTS STATION",1,,1110,1167284090
92,61,27303,"CONGRESS HEIGHTS STATION",1,,1110,1167282090
92,61,27304,"CONGRESS HEIGHTS STATION",1,,1110,1167223090
92,61,27305,"CONGRESS HEIGHTS STATION",1,,1110,1167270090
92,61,27306,"CONGRESS HEIGHTS STATION",1,,1110,1167279090
92,61,27307,"CONGRESS HEIGHTS STATION",1,,1110,1167277090
92,61,27308,"CONGRESS HEIGHTS STATION",1,,1110,1167276090
92,61,27309,"CONGRESS HEIGHTS STATION",1,,1110,1167273090
92,62,27310,"CONGRESS HEIGHTS STATION",1,,1111,1167483070
92,62,27311,"CONGRESS HEIGHTS STATION",1,,1111,1167482070
92,62,27312,"CONGRESS HEIGHTS STATION",1,,1111,1167484070
92,62,27313,"CONGRESS HEIGHTS STATION",1,,1111,1167479070
92,62,27314,"CONGRESS HEIGHTS STATION",1,,1111,1167477070
92,62,27315,"CONGRESS HEIGHTS STATION",1,,1111,1167475070
92,62,27316,"CONGRESS HEIGHTS STATION",1,,1111,1167473070
92,62,27317,"CONGRESS HEIGHTS STATION",1,,1111,1167471070
92,62,27318,"CONGRESS HEIGHTS STATION",1,,1111,1167469070
92,62,27319,"CONGRESS HEIGHTS STATION",1,,1111,1167467070
92,62,27320,"CONGRESS HEIGHTS STATION",1,,1111,1167465070
92,62,27321,"CONGRESS HEIGHTS STATION",1,,1111,1167463070
92,62,27322,"CONGRESS HEIGHTS STATION",1,,1111,1167461070
92,62,27323,"CONGRESS HEIGHTS STATION",1,,1111,1167458070
92,62,27324,"CONGRESS HEIGHTS STATION",1,,1111,1167456070
92,62,27325,"CONGRESS HEIGHTS STATION",1,,1111,1167454070
92,62,27326,"CONGRESS HEIGHTS STATION",1,,1111,1167452070
92,62,27327,"CONGRESS HEIGHTS STATION",1,,1111,1167450070
92,62,27328,"CONGRESS HEIGHTS STATION",1,,1111,1167448070
92,62,27329,"CONGRESS HEIGHTS STATION",1,,1111,1167446070
92,62,27330,"CONGRESS HEIGHTS STATION",1,,1111,1167459070
92,62,27331,"CONGRESS HEIGHTS STATION",1,,1111,1167437070
92,62,27332,"CONGRESS HEIGHTS STATION",1,,1111,1167435070
92,62,27333,"CONGRESS HEIGHTS STATION",1,,1111,1167433070
92,62,27334,"CONGRESS HEIGHTS STATION",1,,1111,1167531070
92,62,27335,"CONGRESS HEIGHTS STATION",1,,1111,1167529070
92,62,27336,"CONGRESS HEIGHTS STATION",1,,1111,1167527070
92,62,27337,"CONGRESS HEIGHTS STATION",1,,1111,1167525070
92,62,27338,"CONGRESS HEIGHTS STATION",1,,1111,1167523070
92,62,27339,"CONGRESS HEIGHTS STATION",1,,1111,1167521070
92,62,27340,"CONGRESS HEIGHTS STATION",1,,1111,1167518070
92,62,27341,"CONGRESS HEIGHTS STATION",1,,1111,1167516070
92,62,27342,"CONGRESS HEIGHTS STATION",1,,1111,1167514070
92,62,27343,"CONGRESS HEIGHTS STATION",1,,1111,1167512070
92,62,27344,"CONGRESS HEIGHTS STATION",1,,1111,1167510070
92,62,27345,"CONGRESS HEIGHTS STATION",1,,1111,1167508070
92,62,27346,"CONGRESS HEIGHTS STATION",1,,1111,1167506070
92,62,27347,"CONGRESS HEIGHTS STATION",1,,1111,1167504070
92,62,27348,"CONGRESS HEIGHTS STATION",1,,1111,1167519070
92,62,27349,"CONGRESS HEIGHTS STATION",1,,1111,1167501070
92,62,27350,"CONGRESS HEIGHTS STATION",1,,1111,1167498070
92,62,27351,"CONGRESS HEIGHTS STATION",1,,1111,1167497070
92,62,27352,"CONGRESS HEIGHTS STATION",1,,1111,1167495070
92,62,27353,"CONGRESS HEIGHTS STATION",1,,1111,1167485070
92,62,27354,"CONGRESS HEIGHTS STATION",1,,1111,1167492070
92,62,27355,"CONGRESS HEIGHTS STATION",1,,1111,1167490070
92,62,27356,"CONGRESS HEIGHTS STATION",1,,1111,1167488070
92,62,27357,"CONGRESS HEIGHTS STATION",1,,1111,1167486070
92,62,27358,"CONGRESS HEIGHTS STATION",1,,1111,1167439070
92,63,27359,"CONGRESS HEIGHTS STATION",1,,1112,1167220060
92,63,27360,"CONGRESS HEIGHTS STATION",1,,1112,1167219060
92,63,27361,"CONGRESS HEIGHTS STATION",1,,1112,1167218060
92,63,27362,"CONGRESS HEIGHTS STATION",1,,1112,1167217060
92,63,27363,"CONGRESS HEIGHTS STATION",1,,1112,1167216060
92,63,27364,"CONGRESS HEIGHTS STATION",1,,1112,1167215060
92,63,27365,"CONGRESS HEIGHTS STATION",1,,1112,1167173060
92,63,27366,"CONGRESS HEIGHTS STATION",1,,1112,1167214060
92,63,27367,"CONGRESS HEIGHTS STATION",1,,1112,1167213060
92,63,27368,"CONGRESS HEIGHTS STATION",1,,1112,1167212060
92,63,27369,"CONGRESS HEIGHTS STATION",1,,1112,1167211060
92,63,27370,"CONGRESS HEIGHTS STATION",1,,1112,1167210060
92,63,27371,"CONGRESS HEIGHTS STATION",1,,1112,1167209060
92,63,27372,"CONGRESS HEIGHTS STATION",1,,1112,1167208060
92,63,27373,"CONGRESS HEIGHTS STATION",1,,1112,1167207060
92,63,27374,"CONGRESS HEIGHTS STATION",1,,1112,1167172060
92,63,27375,"CONGRESS HEIGHTS STATION",1,,1113,1167265060
92,63,27376,"CONGRESS HEIGHTS STATION",1,,1113,1167263060
92,63,27377,"CONGRESS HEIGHTS STATION",1,,1113,1167261060
92,63,27378,"CONGRESS HEIGHTS STATION",1,,1113,1167259060
92,63,27379,"CONGRESS HEIGHTS STATION",1,,1113,1167257060
92,63,27380,"CONGRESS HEIGHTS STATION",1,,1113,1167255060
92,63,27381,"CONGRESS HEIGHTS STATION",1,,1113,1167196060
92,63,27382,"CONGRESS HEIGHTS STATION",1,,1113,1167253060
92,63,27383,"CONGRESS HEIGHTS STATION",1,,1113,1167251060
92,63,27384,"CONGRESS HEIGHTS STATION",1,,1113,1167250060
92,63,27385,"CONGRESS HEIGHTS STATION",1,,1113,1167248060
92,63,27386,"CONGRESS HEIGHTS STATION",1,,1113,1167246060
92,63,27387,"CONGRESS HEIGHTS STATION",1,,1113,1167244060
92,63,27388,"CONGRESS HEIGHTS STATION",1,,1113,1167192060
92,63,27389,"CONGRESS HEIGHTS STATION",1,,1113,1167183060
92,63,27390,"CONGRESS HEIGHTS STATION",1,,1113,1167242060
92,63,27391,"CONGRESS HEIGHTS STATION",1,,1113,1167240060
92,63,27392,"CONGRESS HEIGHTS STATION",1,,1113,1167238060
92,63,27393,"CONGRESS HEIGHTS STATION",1,,1113,1167194060
92,63,27394,"CONGRESS HEIGHTS STATION",1,,1113,1167323060
92,63,27395,"CONGRESS HEIGHTS STATION",1,,1113,1167236060
92,63,27396,"CONGRESS HEIGHTS STATION",1,,1113,1167274060
92,63,27397,"CONGRESS HEIGHTS STATION",1,,1113,1167233060
92,63,27398,"CONGRESS HEIGHTS STATION",1,,1113,1167231060
92,63,27399,"CONGRESS HEIGHTS STATION",1,,1113,1167229060
92,63,27400,"CONGRESS HEIGHTS STATION",1,,1113,1167272060
92,63,27401,"CONGRESS HEIGHTS STATION",1,,1113,1167227060
92,63,27402,"CONGRESS HEIGHTS STATION",1,,1113,1167225060
92,63,27403,"CONGRESS HEIGHTS STATION",1,,1113,1167330060
92,63,27404,"CONGRESS HEIGHTS STATION",1,,1113,1167179060
92,63,27405,"CONGRESS HEIGHTS STATION",1,,1113,1167177060
92,63,27406,"CONGRESS HEIGHTS STATION",1,,1113,1167328060
92,63,27407,"CONGRESS HEIGHTS STATION",1,,1113,1167329060
92,63,27408,"CONGRESS HEIGHTS STATION",1,,1113,1167327060
92,63,27409,"CONGRESS HEIGHTS STATION",1,,1113,1167325060
92,63,27410,"CONGRESS HEIGHTS STATION",1,,1113,1167202060
92,63,27411,"CONGRESS HEIGHTS STATION",1,,1113,1167321060
92,63,27412,"CONGRESS HEIGHTS STATION",1,,1113,1167319060
92,63,27413,"CONGRESS HEIGHTS STATION",1,,1113,1167317060
92,63,27414,"CONGRESS HEIGHTS STATION",1,,1113,1167203060
92,63,27415,"CONGRESS HEIGHTS STATION",1,,1113,1167190060
92,63,27416,"CONGRESS HEIGHTS STATION",1,,1113,1167314060
92,63,27417,"CONGRESS HEIGHTS STATION",1,,1113,1167206060
92,63,27418,"CONGRESS HEIGHTS STATION",1,,1113,1167185060
92,63,27419,"CONGRESS HEIGHTS STATION",1,,1113,1167311060
92,63,27420,"CONGRESS HEIGHTS STATION",1,,1113,1167309060
92,63,27421,"CONGRESS HEIGHTS STATION",1,,1113,1167307060
92,63,27422,"CONGRESS HEIGHTS STATION",1,,1113,1167267060
92,63,27423,"CONGRESS HEIGHTS STATION",1,,1113,1167222060
92,63,27424,"CONGRESS HEIGHTS STATION",1,,1113,1167306060
92,63,27425,"CONGRESS HEIGHTS STATION",1,,1113,1167303060
92,63,27426,"CONGRESS HEIGHTS STATION",1,,1113,1167300060
92,63,27427,"CONGRESS HEIGHTS STATION",1,,1113,1167305060
92,63,27428,"CONGRESS HEIGHTS STATION",1,,1113,1167301060
92,63,27429,"CONGRESS HEIGHTS STATION",1,,1113,1167296060
92,63,27430,"CONGRESS HEIGHTS STATION",1,,1113,1167187060
92,63,27431,"CONGRESS HEIGHTS STATION",1,,1113,1167294060
92,63,27432,"CONGRESS HEIGHTS STATION",1,,1113,1167292060
92,63,27433,"CONGRESS HEIGHTS STATION",1,,1113,1167290060
92,63,27434,"CONGRESS HEIGHTS STATION",1,,1113,1167288060
92,63,27435,"CONGRESS HEIGHTS STATION",1,,1113,1167286060
92,63,27436,"CONGRESS HEIGHTS STATION",1,,1113,1167189060
92,63,27437,"CONGRESS HEIGHTS STATION",1,,1113,1167284060
92,63,27438,"CONGRESS HEIGHTS STATION",1,,1113,1167282060
92,63,27439,"CONGRESS HEIGHTS STATION",1,,1113,1167223060
92,63,27440,"CONGRESS HEIGHTS STATION",1,,1113,1167270060
92,63,27441,"CONGRESS HEIGHTS STATION",1,,1113,1167279060
92,63,27442,"CONGRESS HEIGHTS STATION",1,,1113,1167277060
92,63,27443,"CONGRESS HEIGHTS STATION",1,,1113,1167276060
92,63,27444,"CONGRESS HEIGHTS STATION",1,,1113,1167273060
92,64,27445,"CONGRESS HEIGHTS STATION",1,,1114,1167220020
92,64,27446,"CONGRESS HEIGHTS STATION",1,,1114,1167219020
92,64,27447,"CONGRESS HEIGHTS STATION",1,,1114,1167218020
92,64,27448,"CONGRESS HEIGHTS STATION",1,,1114,1167217020
92,64,27449,"CONGRESS HEIGHTS STATION",1,,1114,1167216020
92,64,27450,"CONGRESS HEIGHTS STATION",1,,1114,1167215020
92,64,27451,"CONGRESS HEIGHTS STATION",1,,1114,1167173020
92,64,27452,"CONGRESS HEIGHTS STATION",1,,1114,1167214020
92,64,27453,"CONGRESS HEIGHTS STATION",1,,1114,1167213020
92,64,27454,"CONGRESS HEIGHTS STATION",1,,1114,1167212020
92,64,27455,"CONGRESS HEIGHTS STATION",1,,1114,1167211020
92,64,27456,"CONGRESS HEIGHTS STATION",1,,1114,1167210020
92,64,27457,"CONGRESS HEIGHTS STATION",1,,1114,1167209020
92,64,27458,"CONGRESS HEIGHTS STATION",1,,1114,1167208020
92,64,27459,"CONGRESS HEIGHTS STATION",1,,1114,1167207020
92,64,27460,"CONGRESS HEIGHTS STATION",1,,1114,1167172020
92,64,27461,"CONGRESS HEIGHTS STATION",1,,1115,1167265020
92,64,27462,"CONGRESS HEIGHTS STATION",1,,1115,1167263020
92,64,27463,"CONGRESS HEIGHTS STATION",1,,1115,1167261020
92,64,27464,"CONGRESS HEIGHTS STATION",1,,1115,1167259020
92,64,27465,"CONGRESS HEIGHTS STATION",1,,1115,1167257020
92,64,27466,"CONGRESS HEIGHTS STATION",1,,1115,1167255020
92,64,27467,"CONGRESS HEIGHTS STATION",1,,1115,1167196020
92,64,27468,"CONGRESS HEIGHTS STATION",1,,1115,1167253020
92,64,27469,"CONGRESS HEIGHTS STATION",1,,1115,1167251020
92,64,27470,"CONGRESS HEIGHTS STATION",1,,1115,1167250020
92,64,27471,"CONGRESS HEIGHTS STATION",1,,1115,1167248020
92,64,27472,"CONGRESS HEIGHTS STATION",1,,1115,1167246020
92,64,27473,"CONGRESS HEIGHTS STATION",1,,1115,1167244020
92,64,27474,"CONGRESS HEIGHTS STATION",1,,1115,1167192020
92,64,27475,"CONGRESS HEIGHTS STATION",1,,1115,1167183020
92,64,27476,"CONGRESS HEIGHTS STATION",1,,1115,1167242020
92,64,27477,"CONGRESS HEIGHTS STATION",1,,1115,1167240020
92,64,27478,"CONGRESS HEIGHTS STATION",1,,1115,1167238020
92,64,27479,"CONGRESS HEIGHTS STATION",1,,1115,1167194020
92,64,27480,"CONGRESS HEIGHTS STATION",1,,1115,1167323020
92,64,27481,"CONGRESS HEIGHTS STATION",1,,1115,1167236020
92,64,27482,"CONGRESS HEIGHTS STATION",1,,1115,1167274020
92,64,27483,"CONGRESS HEIGHTS STATION",1,,1115,1167233020
92,64,27484,"CONGRESS HEIGHTS STATION",1,,1115,1167231020
92,64,27485,"CONGRESS HEIGHTS STATION",1,,1115,1167229020
92,64,27486,"CONGRESS HEIGHTS STATION",1,,1115,1167272020
92,64,27487,"CONGRESS HEIGHTS STATION",1,,1115,1167227020
92,64,27488,"CONGRESS HEIGHTS STATION",1,,1115,1167225020
92,64,27489,"CONGRESS HEIGHTS STATION",1,,1115,1167330020
92,64,27490,"CONGRESS HEIGHTS STATION",1,,1115,1167179020
92,64,27491,"CONGRESS HEIGHTS STATION",1,,1115,1167177020
92,64,27492,"CONGRESS HEIGHTS STATION",1,,1115,1167328020
92,64,27493,"CONGRESS HEIGHTS STATION",1,,1115,1167329020
92,64,27494,"CONGRESS HEIGHTS STATION",1,,1115,1167327020
92,64,27495,"CONGRESS HEIGHTS STATION",1,,1115,1167325020
92,64,27496,"CONGRESS HEIGHTS STATION",1,,1115,1167202020
92,64,27497,"CONGRESS HEIGHTS STATION",1,,1115,1167321020
92,64,27498,"CONGRESS HEIGHTS STATION",1,,1115,1167319020
92,64,27499,"CONGRESS HEIGHTS STATION",1,,1115,1167317020
92,64,27500,"CONGRESS HEIGHTS STATION",1,,1115,1167203020
92,64,27501,"CONGRESS HEIGHTS STATION",1,,1115,1167190020
92,64,27502,"CONGRESS HEIGHTS STATION",1,,1115,1167314020
92,64,27503,"CONGRESS HEIGHTS STATION",1,,1115,1167206020
92,64,27504,"CONGRESS HEIGHTS STATION",1,,1115,1167185020
92,64,27505,"CONGRESS HEIGHTS STATION",1,,1115,1167311020
92,64,27506,"CONGRESS HEIGHTS STATION",1,,1115,1167309020
92,64,27507,"CONGRESS HEIGHTS STATION",1,,1115,1167307020
92,64,27508,"CONGRESS HEIGHTS STATION",1,,1115,1167267020
92,64,27509,"CONGRESS HEIGHTS STATION",1,,1115,1167222020
92,64,27510,"CONGRESS HEIGHTS STATION",1,,1115,1167306020
92,64,27511,"CONGRESS HEIGHTS STATION",1,,1115,1167303020
92,64,27512,"CONGRESS HEIGHTS STATION",1,,1115,1167300020
92,64,27513,"CONGRESS HEIGHTS STATION",1,,1115,1167305020
92,64,27514,"CONGRESS HEIGHTS STATION",1,,1115,1167301020
92,64,27515,"CONGRESS HEIGHTS STATION",1,,1115,1167296020
92,64,27516,"CONGRESS HEIGHTS STATION",1,,1115,1167187020
92,64,27517,"CONGRESS HEIGHTS STATION",1,,1115,1167294020
92,64,27518,"CONGRESS HEIGHTS STATION",1,,1115,1167292020
92,64,27519,"CONGRESS HEIGHTS STATION",1,,1115,1167290020
92,64,27520,"CONGRESS HEIGHTS STATION",1,,1115,1167288020
92,64,27521,"CONGRESS HEIGHTS STATION",1,,1115,1167286020
92,64,27522,"CONGRESS HEIGHTS STATION",1,,1115,1167189020
92,64,27523,"CONGRESS HEIGHTS STATION",1,,1115,1167284020
92,64,27524,"CONGRESS HEIGHTS STATION",1,,1115,1167282020
92,64,27525,"CONGRESS HEIGHTS STATION",1,,1115,1167223020
92,64,27526,"CONGRESS HEIGHTS STATION",1,,1115,1167270020
92,64,27527,"CONGRESS HEIGHTS STATION",1,,1115,1167279020
92,64,27528,"CONGRESS HEIGHTS STATION",1,,1115,1167277020
92,64,27529,"CONGRESS HEIGHTS STATION",1,,1115,1167276020
92,64,27530,"CONGRESS HEIGHTS STATION",1,,1115,1167273020
92,65,27531,"CONGRESS HEIGHTS STATION",1,,1116,1167702010
92,65,27532,"CONGRESS HEIGHTS STATION",1,,1116,1167701010
92,65,27533,"CONGRESS HEIGHTS STATION",1,,1116,1167700010
92,65,27534,"CONGRESS HEIGHTS STATION",1,,1116,1167661010
92,65,27535,"CONGRESS HEIGHTS STATION",1,,1116,1167699010
92,65,27536,"CONGRESS HEIGHTS STATION",1,,1116,1167698010
92,65,27537,"CONGRESS HEIGHTS STATION",1,,1116,1167697010
92,65,27538,"CONGRESS HEIGHTS STATION",1,,1116,1167696010
92,65,27539,"CONGRESS HEIGHTS STATION",1,,1116,1167695010
92,65,27540,"CONGRESS HEIGHTS STATION",1,,1116,1167694010
92,65,27541,"CONGRESS HEIGHTS STATION",1,,1116,1167693010
92,65,27542,"CONGRESS HEIGHTS STATION",1,,1116,1167692010
92,65,27543,"CONGRESS HEIGHTS STATION",1,,1116,1167691010
92,65,27544,"CONGRESS HEIGHTS STATION",1,,1116,1167690010
92,65,27545,"CONGRESS HEIGHTS STATION",1,,1116,1167689010
92,65,27546,"CONGRESS HEIGHTS STATION",1,,1116,1167688010
92,65,27547,"CONGRESS HEIGHTS STATION",1,,1116,1167687010
92,65,27548,"CONGRESS HEIGHTS STATION",1,,1116,1167686010
92,65,27549,"CONGRESS HEIGHTS STATION",1,,1116,1167685010
92,65,27550,"CONGRESS HEIGHTS STATION",1,,1116,1167684010
92,65,27551,"CONGRESS HEIGHTS STATION",1,,1116,1167683010
92,65,27552,"CONGRESS HEIGHTS STATION",1,,1116,1167682010
92,65,27553,"CONGRESS HEIGHTS STATION",1,,1116,1167681010
92,65,27554,"CONGRESS HEIGHTS STATION",1,,1116,1167680010
92,65,27555,"CONGRESS HEIGHTS STATION",1,,1116,1167679010
92,65,27556,"CONGRESS HEIGHTS STATION",1,,1116,1167678010
92,65,27557,"CONGRESS HEIGHTS STATION",1,,1116,1167677010
92,65,27558,"CONGRESS HEIGHTS STATION",1,,1116,1167676010
92,65,27559,"CONGRESS HEIGHTS STATION",1,,1116,1167675010
92,65,27560,"CONGRESS HEIGHTS STATION",1,,1116,1167674010
92,65,27561,"CONGRESS HEIGHTS STATION",1,,1116,1167673010
92,65,27562,"CONGRESS HEIGHTS STATION",1,,1116,1167672010
92,65,27563,"CONGRESS HEIGHTS STATION",1,,1116,1167671010
92,65,27564,"CONGRESS HEIGHTS STATION",1,,1116,1167670010
92,65,27565,"CONGRESS HEIGHTS STATION",1,,1116,1167669010
92,65,27566,"CONGRESS HEIGHTS STATION",1,,1116,1167668010
92,65,27567,"CONGRESS HEIGHTS STATION",1,,1116,1167667010
92,65,27568,"CONGRESS HEIGHTS STATION",1,,1116,1167666010
92,65,27569,"CONGRESS HEIGHTS STATION",1,,1116,1167665010
92,65,27570,"CONGRESS HEIGHTS STATION",1,,1116,1167664010
92,65,27571,"CONGRESS HEIGHTS STATION",1,,1116,1167663010
92,65,27572,"CONGRESS HEIGHTS STATION",1,,1116,1167662010
92,65,27573,"CONGRESS HEIGHTS STATION",1,,1116,1167660010
92,65,27574,"CONGRESS HEIGHTS STATION",1,,1116,1167658010
96,61,27575,"CAPITOL HEIGHTS STATION",0,,1117,1177779090
96,61,27576,"CAPITOL HEIGHTS STATION",0,,1117,1177742090
96,61,27577,"CAPITOL HEIGHTS STATION",0,,1117,1177740090
96,61,27578,"CAPITOL HEIGHTS STATION",0,,1117,1177746090
96,61,27579,"CAPITOL HEIGHTS STATION",0,,1118,1177791090
96,61,27580,"CAPITOL HEIGHTS STATION",0,,1118,1177807090
96,61,27581,"CAPITOL HEIGHTS STATION",0,,1118,1177759090
96,61,27582,"CAPITOL HEIGHTS STATION",0,,1118,1177816090
96,61,27583,"STADIUM - ARMORY",0,,1119,1177802090
96,61,27584,"STADIUM - ARMORY",0,,1119,1177770090
96,61,27585,"STADIUM - ARMORY",0,,1119,1177743090
96,61,27586,"STADIUM - ARMORY",0,,1119,1177801090
96,61,27587,"STADIUM - ARMORY",0,,1119,1177803090
96,61,27588,"STADIUM - ARMORY",0,,1119,1177773090
96,61,27589,"STADIUM - ARMORY",0,,1119,1177772090
96,61,27590,"STADIUM - ARMORY",0,,1119,1177780090
96,61,27591,"STADIUM - ARMORY",0,,1119,1177776090
96,61,27592,"STADIUM - ARMORY",0,,1119,1177793090
96,61,27593,"STADIUM - ARMORY",0,,1119,1177777090
96,61,27594,"STADIUM - ARMORY",0,,1119,1177798090
96,61,27595,"STADIUM - ARMORY",0,,1119,1177749090
96,61,27596,"STADIUM - ARMORY",0,,1119,1177782090
96,61,27597,"STADIUM - ARMORY",0,,1119,1177781090
96,61,27598,"CAPITOL HEIGHTS STATION",0,,1120,1177812090
96,61,27599,"CAPITOL HEIGHTS STATION",0,,1120,1177797090
96,61,27600,"CAPITOL HEIGHTS STATION",0,,1120,1177783090
96,61,27601,"CAPITOL HEIGHTS STATION",0,,1120,1177752090
96,61,27602,"CAPITOL HEIGHTS STATION",0,,1120,1177761090
96,61,27603,"CAPITOL HEIGHTS STATION",0,,1120,1177738090
96,61,27604,"CAPITOL HEIGHTS STATION",0,,1120,1177747090
96,61,27605,"CAPITOL HEIGHTS STATION",0,,1120,1177744090
96,61,27606,"CAPITOL HEIGHTS STATION",0,,1120,1177753090
96,61,27607,"CAPITOL HEIGHTS STATION",0,,1120,1177762090
96,61,27608,"CAPITOL HEIGHTS STATION",0,,1120,1177739090
96,61,27609,"CAPITOL HEIGHTS STATION",0,,1120,1177748090
96,61,27610,"CAPITOL HEIGHTS STATION",0,,1120,1177745090
96,61,27611,"CAPITOL HEIGHTS STATION",0,,1120,1177767090
96,61,27612,"CAPITOL HEIGHTS STATION",0,,1120,1177754090
96,61,27613,"CAPITOL HEIGHTS STATION",0,,1120,1177778090
96,61,27614,"CAPITOL HEIGHTS STATION",0,,1120,1177785090
96,61,27615,"CAPITOL HEIGHTS STATION",0,,1120,1177750090
96,61,27616,"CAPITOL HEIGHTS STATION",0,,1120,1177765090
96,61,27617,"CAPITOL HEIGHTS STATION",0,,1120,1177758090
96,61,27618,"CAPITOL HEIGHTS STATION",0,,1120,1177789090
96,61,27619,"CAPITOL HEIGHTS STATION",0,,1120,1177799090
96,61,27620,"CAPITOL HEIGHTS STATION",0,,1120,1177809090
96,61,27621,"CAPITOL HEIGHTS STATION",0,,1120,1177817090
96,61,27622,"CAPITOL HEIGHTS STATION",0,,1120,1177790090
96,61,27623,"CAPITOL HEIGHTS STATION",0,,1120,1177805090
96,61,27624,"CAPITOL HEIGHTS STATION",0,,1120,1177810090
96,61,27625,"CAPITOL HEIGHTS STATION",0,,1120,1177787090
96,61,27626,"CAPITOL HEIGHTS STATION",0,,1120,1177795090
96,61,27627,"CAPITOL HEIGHTS STATION",0,,1120,1177775090
96,61,27628,"CAPITOL HEIGHTS STATION",0,,1120,1177806090
96,62,27629,"CAPITOL HEIGHTS STATION",0,,1121,1177913070
96,62,27630,"CAPITOL HEIGHTS STATION",0,,1121,1177914070
96,62,27631,"CAPITOL HEIGHTS STATION",0,,1122,1177925070
96,62,27632,"CAPITOL HEIGHTS STATION",0,,1122,1177926070
96,62,27633,"CAPITOL HEIGHTS STATION",0,,1122,1177919070
96,62,27634,"CAPITOL HEIGHTS STATION",0,,1122,1177908070
96,62,27635,"CAPITOL HEIGHTS STATION",0,,1123,1177915070
96,62,27636,"CAPITOL HEIGHTS STATION",0,,1123,1177916070
96,62,27637,"CAPITOL HEIGHTS STATION",0,,1123,1177929070
96,62,27638,"CAPITOL HEIGHTS STATION",0,,1123,1177917070
96,62,27639,"CAPITOL HEIGHTS STATION",0,,1123,1177918070
96,62,27640,"CAPITOL HEIGHTS STATION",0,,1123,1177920070
96,62,27641,"CAPITOL HEIGHTS STATION",0,,1123,1177922070
96,62,27642,"CAPITOL HEIGHTS STATION",0,,1123,1177923070
96,62,27643,"CAPITOL HEIGHTS STATION",0,,1123,1177924070
96,62,27644,"CAPITOL HEIGHTS STATION",0,,1123,1177909070
96,62,27645,"CAPITOL HEIGHTS STATION",0,,1123,1177927070
96,62,27646,"CAPITOL HEIGHTS STATION",0,,1123,1177928070
96,62,27647,"CAPITOL HEIGHTS STATION",0,,1123,1177930070
96,62,27648,"CAPITOL HEIGHTS STATION",0,,1123,1177932070
96,62,27649,"CAPITOL HEIGHTS STATION",0,,1123,1177912070
96,62,27650,"CAPITOL HEIGHTS STATION",0,,1123,1177933070
96,62,27651,"CAPITOL HEIGHTS STATION",0,,1123,1177934070
96,62,27652,"CAPITOL HEIGHTS STATION",0,,1123,1177935070
96,62,27653,"CAPITOL HEIGHTS STATION",0,,1123,1177936070
96,62,27654,"CAPITOL HEIGHTS STATION",0,,1123,1177931070
96,62,27655,"CAPITOL HEIGHTS STATION",0,,1123,1177937070
96,62,27656,"CAPITOL HEIGHTS STATION",0,,1123,1177938070
96,62,27657,"CAPITOL HEIGHTS STATION",0,,1123,1177939070
96,62,27658,"CAPITOL HEIGHTS STATION",0,,1123,1177921070
96,62,27659,"CAPITOL HEIGHTS STATION",0,,1123,1177940070
96,62,27660,"CAPITOL HEIGHTS STATION",0,,1123,1177941070
96,62,27661,"CAPITOL HEIGHTS STATION",0,,1123,1177942070
96,62,27662,"CAPITOL HEIGHTS STATION",0,,1123,1177943070
96,62,27663,"CAPITOL HEIGHTS STATION",0,,1123,1177944070
96,62,27664,"CAPITOL HEIGHTS STATION",0,,1123,1177904070
96,62,27665,"CAPITOL HEIGHTS STATION",0,,1123,1177905070
96,62,27666,"CAPITOL HEIGHTS STATION",0,,1123,1177906070
96,62,27667,"CAPITOL HEIGHTS STATION",0,,1123,1177907070
96,62,27668,"CAPITOL HEIGHTS STATION",0,,1123,1177910070
96,62,27669,"CAPITOL HEIGHTS STATION",0,,1123,1177911070
96,63,27670,"CAPITOL HEIGHTS STATION",0,,1124,1177779060
96,63,27671,"CAPITOL HEIGHTS STATION",0,,1124,1177742060
96,63,27672,"CAPITOL HEIGHTS STATION",0,,1124,1177740060
96,63,27673,"CAPITOL HEIGHTS STATION",0,,1124,1177746060
96,63,27674,"CAPITOL HEIGHTS STATION",0,,1125,1177791060
96,63,27675,"CAPITOL HEIGHTS STATION",0,,1125,1177807060
96,63,27676,"CAPITOL HEIGHTS STATION",0,,1125,1177759060
96,63,27677,"CAPITOL HEIGHTS STATION",0,,1125,1177816060
96,63,27678,"STADIUM - ARMORY",0,,1126,1177802060
96,63,27679,"STADIUM - ARMORY",0,,1126,1177770060
96,63,27680,"STADIUM - ARMORY",0,,1126,1177743060
96,63,27681,"STADIUM - ARMORY",0,,1126,1177801060
96,63,27682,"STADIUM - ARMORY",0,,1126,1177803060
96,63,27683,"STADIUM - ARMORY",0,,1126,1177773060
96,63,27684,"STADIUM - ARMORY",0,,1126,1177772060
