stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5134,25134,QUINCE ORCHARD BLVD & QUINCE ORCHARD RD,,39.13448,-77.224464,,,,,,2
5136,25136,QUINCE ORCHARD RD & HILLSTONE RD,,39.120075,-77.250609,,,,,,2
5138,25138,QUINCE ORCHARD RD & PAWNEE DR,,39.12307,-77.248802,,,,,,2
5140,25140,QUINCE ORCHARD RD & LITTLE QUARRY RD,,39.124187,-77.247419,,,,,,2
5144,25144,QUINCE ORCHARD RD & GREAT SENECA HWY,,39.128711,-77.236592,,,,,,2
5146,25146,QUINCE ORCHARD RD & ORCHARD RIDGE DR,,39.129115,-77.232795,,,,,,2
5148,25148,QUINCE ORCHARD RD & DOSH DR,,39.130516,-77.226585,,,,,,2
5150,25150,QUINCE ORCHARD RD & PURCHASE ST,,39.131804,-77.225296,,,,,,2
5152,25152,QUINCE ORCHARD RD & FIRSTFIELD RD,,39.14604,-77.219576,,,,,,2
5154,25154,QUINCE ORCHARD RD & FIRSTFIELD RD,QUINCE ORCHARD RD & N FREDERICK AVE,39.146973,-77.219228,,,,,,2
5156,25156,QUINCE ORCHARD RD & PURCHASE ST,,39.131496,-77.225959,,,,,,2
5158,25158,QUINCE ORCHARD RD & DOSH DR,,39.130455,-77.226951,,,,,,2
5160,25160,QUINCE ORCHARD RD & TWIN LAKES DR,,39.129292,-77.231071,,,,,,2
5162,25162,QUINCE ORCHARD RD & SIOUX LN,,39.129353,-77.234115,,,,,,2
5166,25166,QUINCE ORCHARD RD & LONGDRAFT RD,,39.126526,-77.244638,,,,,,2
5168,25168,QUINCE ORCHARD RD & CHEYENNE RD,,39.125055,-77.246877,,,,,,2
5170,25170,QUINCE ORCHARD RD & PAWNEE DR,,39.123368,-77.248993,,,,,,2
5172,25172,QUINCE ORCHARD RD & MCDONALD CHAPEL DR,,39.12027,-77.250858,,,,,,2
5174,25174,QUINTON RD & SUNDALE DR,,38.999071,-77.046641,,,,,,2
5186,25186,REDLAND BLVD & PICCARD DR,,39.109179,-77.179619,,,,,,2
5188,25188,REDLAND RD & SOMERVILLE DR,,39.11737,-77.164344,,,,,,2
5190,25190,REDLAND RD & YELLOWSTONE WAY,,39.11911,-77.161293,,,,,,2
5192,25192,REDLAND RD & CRABBS BRANCH WAY,,39.120766,-77.158642,,,,,,2
5194,25194,REDLAND RD & NEEDWOOD RD,,39.122864,-77.156709,,,,,,2
5196,25196,REDLAND RD & NEEDWOOD RD,,39.124273,-77.154506,,,,,,2
5198,25198,REDLAND RD & BAEDERWOOD LN,,39.12574,-77.152159,,,,,,2
5200,25200,REDLAND RD & GRANDE VISTA DR,,39.127362,-77.149939,,,,,,2
5202,25202,REDLAND RD & BRIARDALE RD,,39.12991,-77.148842,,,,,,2
5204,25204,REDLAND RD & FOUNDERS MILL RD,,39.136688,-77.145248,,,,,,2
5206,25206,REDLAND RD & GARRETT RD,,39.138642,-77.14385,,,,,,2
5208,25208,REDLAND RD & ROSLYN AVE,,39.142758,-77.143911,,,,,,2
5210,25210,REDLAND RD & MILL RUN DR,,39.144166,-77.144609,,,,,,2
5212,25212,REDLAND RD & MILL RUN DR,,39.145111,-77.144447,,,,,,2
5214,25214,REDLAND RD & ROSLYN AVE,,39.14326,-77.144308,,,,,,2
5216,25216,REDLAND RD & GARRETT RD,,39.138878,-77.143883,,,,,,2
5218,25218,REDLAND RD & FOUNDERS MILL RD,,39.136639,-77.14537,,,,,,2
5220,25220,REDLAND RD & BRIARDALE RD,,39.1297,-77.149101,,,,,,2
5222,25222,REDLAND RD & GRANDE VISTA DR,,39.127375,-77.150058,,,,,,2
5224,25224,REDLAND RD & BAEDERWOOD LN,,39.125931,-77.15204,,,,,,2
5226,25226,REDLAND RD & NEEDWOOD RD,,39.124335,-77.15474,,,,,,2
5228,25228,REDLAND RD & NEEDWOOD RD,,39.122885,-77.15695,,,,,,2
5230,25230,REDLAND RD & CRABB BRANCH WAY,,39.120659,-77.159004,,,,,,2
5232,25232,REDLAND RD & YELLOWSTONE WAY,,39.119253,-77.161398,,,,,,2
5234,25234,REDLAND BLVD & PICCARD DR,,39.109276,-77.179886,,,,,,2
5240,25240,REEDIE DR & FERN ST,,39.039018,-77.04941,,,,,,2
5242,25242,RESEARCH BLVD & @1455,,39.092159,-77.178597,,,,,,2
5244,25244,RESEARCH BLVD & @1601,,39.094637,-77.180135,,,,,,2
5246,25246,RESEARCH BLVD & @1801,,39.097496,-77.181181,,,,,,2
5248,25248,RESEARCH BLVD & GUDE DR,,39.099006,-77.181243,,,,,,2
5250,25250,RESEARCH BLVD & @2275,,39.101254,-77.18251,,,,,,2
5252,25252,RESEARCH BLVD & @2277,,39.10263,-77.183815,,,,,,2
5254,25254,RESEARCH BLVD & RESEARCH PL,,39.104016,-77.185842,,,,,,2
5256,25256,RESEARCH BLVD & RESEARCH CT,,39.104518,-77.18745,,,,,,2
5258,25258,RESEARCH BLVD & SHADY GROVE RD,,39.104964,-77.188977,,,,,,2
5260,25260,RESEARCH BLVD & SHADY GROVE RD,,39.105259,-77.191032,,,,,,2
5261,25261,RESEARCH BLVD & EXTENDED STAY,,39.10643,-77.193717,,,,,,2
5262,25262,RESEARCH BLVD & OMEGA DR,,39.106931,-77.194879,,,,,,2
5264,25264,RESEARCH BLVD & SIESTA WAY,,39.106123,-77.19339,,,,,,2
5266,25266,RESEARCH BLVD & SHADY GROVE RD,,39.105015,-77.190728,,,,,,2
5268,25268,RESEARCH BLVD & SHADY GROVE RD,,39.104844,-77.189167,,,,,,2
5270,25270,RESEARCH BLVD & RESEARCH CT,,39.10432,-77.187412,,,,,,2
5272,25272,RESEARCH BLVD & RESEARCH PL,,39.103845,-77.185973,,,,,,2
5274,25274,RESEARCH BLVD & @2277,,39.102394,-77.183807,,,,,,2
5276,25276,RESEARCH BLVD & @2275,,39.101201,-77.182758,,,,,,2
5278,25278,RESEARCH BLVD & GUDE DR,,39.099704,-77.18184,,,,,,2
5280,25280,RESEARCH BLVD & @1700,,39.096886,-77.18147,,,,,,2
5282,25282,RESEARCH BLVD & @1650,,39.09479,-77.180457,,,,,,2
5284,25284,RESEARCH BLVD & @1450,,39.092079,-77.178772,,,,,,2
5286,25286,REXMORE DR & CRYSTAL ROCK DR,,39.184521,-77.264511,,,,,,2
5288,25288,REXMORE DR & PINNACLE DR,,39.184601,-77.264923,,,,,,2
5290,25290,RICKENBACKER DR & WOODFIELD RD,,39.173037,-77.154338,,,,,,2
5292,25292,RIDGE DR & 64TH ST,,38.942406,-77.121666,,,,,,2
5294,25294,RIDGE DR & 61ST ST,,38.94012,-77.120439,,,,,,2
5296,25296,RIDGE DR & BROAD ST,,38.939008,-77.118858,,,,,,2
5300,25300,RIDGE RD & OAK DR,,39.265209,-77.218262,,,,,,2
5302,25302,RIDGE RD & BLOOM DR,,39.266515,-77.21798,,,,,,2
5304,25304,RIDGE RD & TRALEE TERR,,39.270362,-77.216775,,,,,,2
5306,25306,RIDGE RD & OAK DR,,39.275301,-77.214489,,,,,,2
5308,25308,RIDGE RD & SUNSET DR,,39.278475,-77.212313,,,,,,2
5310,25310,RIDGE RD & DAMASCUS MANOR RD,,39.279881,-77.21178,,,,,,2
5312,25312,RIDGE RD & BETHESDA CHURCH RD,,39.283359,-77.210997,,,,,,2
5314,25314,RIDGE RD & BETHESDA CHURCH RD,,39.285901,-77.208922,,,,,,2
5316,25316,RIDGE RD & DAMASCUS BLVD,,39.287727,-77.206947,,,,,,2
5318,25318,MAIN ST & MAIN ST,,39.288396,-77.205245,,,,,,2
5320,25320,MAIN ST & LEWIS DR,,39.288508,-77.205003,,,,,,2
5322,25322,RIDGE RD & DAMASCUS BLVD,,39.28725,-77.207848,,,,,,2
5324,25324,RIDGE RD & BETHESDA CHURCH RD,,39.284942,-77.209928,,,,,,2
5328,25328,RIDGE RD & DAMASCUS MANOR RD,,39.279977,-77.21189,,,,,,2
5330,25330,RIDGE RD & SUNSET DR,,39.278461,-77.212463,,,,,,2
5332,25332,RIDGE RD & OAK DR,,39.275734,-77.214432,,,,,,2
5334,25334,RIDGE RD & TRALEE TERR,,39.27039,-77.216896,,,,,,2
5336,25336,RIDGE RD & BLOOM DR,,39.26692,-77.218065,,,,,,2
5338,25338,RIDGE RD & OAK DR,,39.264289,-77.218907,,,,,,2
5340,25340,RIDGE RD & SWEEPSTAKES RD,,39.262684,-77.220848,,,,,,2
5344,25344,RIDGEFIELD RD & RIVER RD,,38.966174,-77.106558,,,,,,2
5346,25346,RIVER RD & COUNSELMAN RD,,39.016959,-77.207425,,,,,,2
5348,25348,RIVER RD & HALL RD,,39.015937,-77.205809,,,,,,2
5350,25350,RIVER RD & PERSIMMON TREE RD,,39.014557,-77.203751,,,,,,2
5352,25352,RIVER RD & NEWBRIDGE DR,,39.01002,-77.196786,,,,,,2
5354,25354,RIVER RD & BELLE TERRE WAY,,39.008026,-77.193443,,,,,,2
5356,25356,RIVER RD & CONGRESSIONAL PKWY,,39.006409,-77.190865,,,,,,2
5358,25358,RIVER RD & DURHAM DR,,39.004925,-77.187734,,,,,,2
5360,25360,RIVER RD & HARRINGTON DR,,39.003462,-77.184284,,,,,,2
5362,25362,RIVER RD & BRADLEY BLVD,,39.002106,-77.181221,,,,,,2
5364,25364,RIVER RD & CONGRESSIONAL CC,,38.999728,-77.175485,,,,,,2
5366,25366,RIVER RD & FENWAY DR,,38.999225,-77.174206,,,,,,2
5368,25368,RIVER RD & CARDEROCK SPRINGS DR,,38.997023,-77.169613,,,,,,2
5370,25370,RIVER RD & RISING RIDGE RD,,38.993832,-77.163948,,,,,,2
5372,25372,RIVER RD & SEVEN LOCKS RD,,38.992835,-77.162366,,,,,,2
5374,25374,RIVER RD & BURDETTE RD,,38.990123,-77.152316,,,,,,2
5376,25376,RIVER RD & ROYAL DOMINION DR,,38.989321,-77.1498,,,,,,2
5378,25378,RIVER RD & HELMSDALE RD,,38.988005,-77.146869,,,,,,2
5380,25380,RIVER RD & NEVIS RD,,38.98605,-77.143015,,,,,,2
5382,25382,RIVER RD & GLENRIDDLE RD,,38.985148,-77.140938,,,,,,2
5384,25384,RIVER RD & WILSON LN,,38.984175,-77.138422,,,,,,2
5386,25386,RIVER RD & ORKNEY PKWY,,38.982103,-77.136447,,,,,,2
5388,25388,RIVER RD & BRAEBURN PKWY,,38.980386,-77.133847,,,,,,2
5390,25390,RIVER RD & PYLE RD,,38.978919,-77.131489,,,,,,2
5392,25392,RIVER RD & WINSTON DR,,38.975694,-77.126333,,,,,,2
5394,25394,RIVER RD & GOLDSBORO RD,,38.973494,-77.122538,,,,,,2
5396,25396,RIVER RD & OGDEN RD,,38.970492,-77.115951,,,,,,2
5398,25398,RIVER RD & SPRINGFIELD DR,,38.96954,-77.111654,,,,,,2
5400,25400,RIVER RD & DORSET AVE,,38.968993,-77.110022,,,,,,2
5402,25402,RIVER RD & RIDGEFIELD RD,,38.966128,-77.10576,,,,,,2
5404,25404,RIVER RD & DORSEY LN,,38.964335,-77.103253,,,,,,2
5406,25406,RIVER RD & LITTLE FALLS PKWY,,38.963141,-77.101423,,,,,,2
5408,25408,RIVER RD & GREYSTONE ST,,38.962604,-77.100507,,,,,,2
5410,25410,RIVER RD & VENTNOR RD,,38.961242,-77.098464,,,,,,2
5412,25412,RIVER RD & VENTNOR RD,,38.96138,-77.098409,,,,,,2
5413,25413,RIVER RD & GREYSTONE ST,,38.962387,-77.099815,,,,,,2
5416,25416,RIVER RD & BUTLER RD,,38.963524,-77.10154,,,,,,2
5420,25420,RIVER RD & BROOKSIDE RD,,38.966412,-77.10571,,,,,,2
5422,25422,RIVER RD & DORSET AVE,,38.969064,-77.109856,,,,,,2
5424,25424,RIVER RD & SPRINGFIELD DR,,38.96986,-77.111793,,,,,,2
5426,25426,RIVER RD & OGDEN RD,,38.970683,-77.116101,,,,,,2
5428,25428,RIVER RD & GOLDSBORO RD,,38.973758,-77.122624,,,,,,2
5430,25430,RIVER RD & WHITTIER BLVD,,38.975862,-77.126249,,,,,,2
5432,25432,RIVER RD & PYLE RD,,38.979614,-77.131538,,,,,,2
5434,25434,RIVER RD & BRAEBURN PKWY,,38.980652,-77.133705,,,,,,2
5438,25438,RIVER RD & WILSON LN,,38.983318,-77.137138,,,,,,2
5440,25440,RIVER RD & GLENRIDDLE RD,,38.985291,-77.141037,,,,,,2
5442,25442,RIVER RD & BEECH TREE RD,,38.986471,-77.143617,,,,,,2
5444,25444,RIVER RD & HELMSDALE RD,,38.987942,-77.146523,,,,,,2
5446,25446,RIVER RD & DOMINION DR,,38.989047,-77.148916,,,,,,2
5448,25448,RIVER RD & BURDETTE RD,,38.99018,-77.152182,,,,,,2
5452,25452,RIVER RD & SEVEN LOCKS RD,,38.993176,-77.162392,,,,,,2
5454,25454,RIVER RD & RISING RIDGE RD,,38.994061,-77.163826,,,,,,2
5456,25456,RIVER RD & CARDEROCK SPRINGS DR,,38.99718,-77.169592,,,,,,2
5458,25458,RIVER RD & CLEWERWALL DR,,38.999447,-77.1745,,,,,,2
5460,25460,RIVER RD & CONGRESSIONAL CC,,39.000348,-77.176496,,,,,,2
5462,25462,RIVER RD & BRADLEY BLVD,,39.002441,-77.181599,,,,,,2
5464,25464,RIVER RD & HARRINGTON DR,,39.003492,-77.184121,,,,,,2
5466,25466,RIVER RD & DURHAM DR,,39.005272,-77.188279,,,,,,2
5468,25468,RIVER RD & CONGRESSIONAL PKWY,,39.006605,-77.190913,,,,,,2
5470,25470,RIVER RD & BELLE TERRE WAY,,39.008186,-77.193481,,,,,,2
5472,25472,RIVER RD & NEWBRIDGE DR,,39.010184,-77.196774,,,,,,2
5474,25474,RIVER RD & PERSIMMON TREE RD,,39.01378,-77.202369,,,,,,2
5476,25476,RIVER RD & HALL RD,,39.016073,-77.205768,,,,,,2
5478,25478,RIVER RD & COUNSELMAN RD,,39.017247,-77.207536,,,,,,2
5480,25480,ROCK SPRING DR & ROCKLEDGE DR,,39.026615,-77.131165,,,,,,2
5482,25482,ROCK SPRING DR & OLD GEORGETOWN RD,,39.026535,-77.12812,,,,,,2
5484,25484,ROCK SPRING DR & OLD GEORGETOWN RD,,39.026852,-77.127853,,,,,,2
5488,25488,ROCKLEDGE DR & FERNWOOD RD,,39.026651,-77.138917,,,,,,2
5490,25490,ROCKLEDGE DR & WESTLAKE TERR,,39.029668,-77.138107,,,,,,2
5492,25492,ROCKLEDGE DR & ROCKLEDGE CENTER,,39.030077,-77.13576,,,,,,2
5494,25494,ROCKLEDGE DR & ROCKLEDGE DR,,39.029649,-77.133062,,,,,,2
5504,25504,MEDICAL CENTER STATION & BAY H,,38.999949,-77.096791,,,,,,2
5506,25506,ROCKVILLE PIKE & NORTH WOOD DR,,39.004088,-77.097203,,,,,,2
5508,25508,ROCKVILLE PIKE & CEDAR LN,,39.007036,-77.097331,,,,,,2
5510,25510,ROCKVILLE PIKE & LOCUST HILL RD,,39.008577,-77.097299,,,,,,2
5512,25512,ROCKVILLE PIKE & BROAD BROOK DR,,39.011894,-77.097865,,,,,,2
5514,25514,ROCKVILLE PIKE & BELLEVUE DR,,39.012882,-77.098442,,,,,,2
5516,25516,ROCKVILLE PIKE & POOKS HILL RD,,39.014763,-77.099458,,,,,,2
5518,25518,ROCKVILLE PIKE & GROSVENOR LN,,39.022099,-77.102668,,,,,,2
5520,25520,ROCKVILLE PIKE & TUCKERMAN LN,,39.024699,-77.103004,,,,,,2
5522,25522,ROCKVILLE PIKE & TUCKERMAN LN,,39.026265,-77.103323,,,,,,2
5524,25524,ROCKVILLE PIKE & GROSVENOR STATION,,39.028255,-77.10363,,,,,,2
5526,25526,ROCKVILLE PIKE & TUCKERMAN LN,,39.030313,-77.104759,,,,,,2
5528,25528,ROCKVILLE PIKE & STRATHMORE AVE,,39.033344,-77.106171,,,,,,2
5530,25530,ROCKVILLE PIKE & STRATHMORE AVE,,39.035412,-77.106964,,,,,,2
5532,25532,ROCKVILLE PIKE & FLANDERS AVE,,39.038275,-77.108412,,,,,,2
5534,25534,ROCKVILLE PIKE & BETH MED PRK DR,,39.039224,-77.108893,,,,,,2
5536,25536,ROCKVILLE PIKE & SECURITY LN,,39.042215,-77.110334,,,,,,2
5538,25538,ROCKVILLE PIKE & NICHOLSON LN,,39.043692,-77.111043,,,,,,2
5540,25540,ROCKVILLE PIKE & NICHOLSON LN,,39.045446,-77.11186,,,,,,2
5542,25542,ROCKVILLE PIKE & MARINELLI RD,,39.048142,-77.113201,,,,,,2
5546,25546,ROCKVILLE PIKE & ROSE AVE,,39.051166,-77.115142,,,,,,2
5548,25548,ROCKVILLE PIKE & HUBBARD DR,,39.054922,-77.11783,,,,,,2
5552,25552,ROCKVILLE PIKE & BOU AVE,,39.05648,-77.119232,,,,,,2
5554,25554,ROCKVILLE PIKE & BOUIC AVE,,39.0601,-77.1223,,,,,,2
5556,25556,ROCKVILLE PIKE & HALPINE RD,,39.062236,-77.124163,,,,,,2
5558,25558,ROCKVILLE PIKE & CONGRESSIONAL LN,,39.06489,-77.126317,,,,,,2
5560,25560,ROCKVILLE PIKE & TEMPLETON PL,,39.067248,-77.128311,,,,,,2
5562,25562,ROCKVILLE PIKE & WOODMONT STATION,,39.068798,-77.129745,,,,,,2
5564,25564,ROCKVILLE PIKE & TALBOTT ST,,39.071344,-77.132233,,,,,,2
5566,25566,ROCKVILLE PIKE & EDMONSTON DR,,39.074744,-77.135873,,,,,,2
5568,25568,ROCKVILLE PIKE & WOOTTON PKWY,,39.075827,-77.137419,,,,,,2
5570,25570,ROCKVILLE PIKE & FIRST ST,,39.077854,-77.140251,,,,,,2
5572,25572,ROCKVILLE PIKE & MT VERNON PL,,39.078861,-77.141701,,,,,,2
5574,25574,ROCKVILLE PIKE & NEW ST,,39.07991,-77.143181,,,,,,2
5576,25576,ROCKVILLE PIKE & RICHARD MONTGOMERY DR,,39.080538,-77.144298,,,,,,2
5578,25578,ROCKVILLE PIKE & MT VERNON PL,,39.078664,-77.14171,,,,,,2
5580,25580,ROCKVILLE PIKE & WOOTTON PKWY,,39.076534,-77.1389,,,,,,2
5582,25582,ROCKVILLE PIKE & EDMONSTON DR,,39.075132,-77.136913,,,,,,2
5584,25584,ROCKVILLE PIKE & EDMONSTON DR,,39.073665,-77.134915,,,,,,2
5586,25586,ROCKVILLE PIKE & TALBOTT ST,,39.07076,-77.132041,,,,,,2
5588,25588,ROCKVILLE PIKE & COUNTRY CLUB RD,,39.069187,-77.130539,,,,,,2
5590,25590,ROCKVILLE PIKE & TEMPLETON PL,,39.067092,-77.12854,,,,,,2
5592,25592,ROCKVILLE PIKE & CONGRESSIONAL LN,,39.065216,-77.127007,,,,,,2
5594,25594,ROCKVILLE PIKE & HALPINE RD,,39.06118,-77.123632,,,,,,2
5596,25596,ROCKVILLE PIKE & THOMPSON AVE,,39.059365,-77.122029,,,,,,2
5598,25598,ROCKVILLE PIKE & ROLLINS AVE,,39.057967,-77.120833,,,,,,2
5600,25600,ROCKVILLE PIKE & BOU AVE,,39.056276,-77.119424,,,,,,2
5602,25602,ROCKVILLE PIKE & HUBBARD DR,,39.055221,-77.118569,,,,,,2
5604,25604,ROCKVILLE PIKE & TOWNE RD,,39.053953,-77.117574,,,,,,2
5606,25606,ROCKVILLE PIKE & ROSE AVE,,39.052016,-77.116143,,,,,,2
5608,25608,ROCKVILLE PIKE & OLD GEORGETOWN RD,,39.050889,-77.115389,,,,,,2
5610,25610,ROCKVILLE PIKE & MARINELLI RD,,39.047381,-77.113209,,,,,,2
5612,25612,ROCKVILLE PIKE & NICHOLSON LN,ROCKVILLE PIKE & MARINELLI RD,39.04499,-77.111913,,,,,,2
5614,25614,ROCKVILLE PIKE & EXECUTIVE BLVD,,39.043359,-77.111129,,,,,,2
5618,25618,ROCKVILLE PIKE & SECURITY LN,,39.041631,-77.110458,,,,,,2
5620,25620,ROCKVILLE PIKE & HILLERY WAY,,39.039037,-77.109155,,,,,,2
5622,25622,ROCKVILLE PIKE & WICKSHIRE WAY,,39.038021,-77.108635,,,,,,2
5624,25624,ROCKVILLE PIKE & STRATHMORE AVE,,39.034396,-77.106941,,,,,,2
5626,25626,ROCKVILLE PIKE & TUCKERMAN LN,,39.030193,-77.105066,,,,,,2
5628,25628,ROCKVILLE PIKE & TUCKERMAN LN,,39.026253,-77.103683,,,,,,2
5630,25630,ROCKVILLE PIKE & TUCKERMAN LN,,39.024313,-77.103121,,,,,,2
5632,25632,ROCKVILLE PIKE & GROSVENOR LN,,39.022808,-77.103139,,,,,,2
5634,25634,ROCKVILLE PIKE & POOKS HILL RD,,39.014375,-77.099506,,,,,,2
5636,25636,ROCKVILLE PIKE & ALTA VISTA RD,,39.013015,-77.098722,,,,,,2
5638,25638,ROCKVILLE PIKE & ELSMERE AVE,,39.011559,-77.098045,,,,,,2
5642,25642,ROCKVILLE PIKE & CEDAR LN,,39.007657,-77.097656,,,,,,2
5644,25644,ROCKVILLE PIKE & NORTH DR,,39.005429,-77.097611,,,,,,2
5646,25646,MEDICAL CENTER STATION & BAY G,,38.998709,-77.096879,,,,,,2
5648,25648,ROCKVILLE PIKE & CENTER DR,,38.997086,-77.096809,,,,,,2
5650,25650,ROCKVILLE STATION & BAY C - EAST,,39.085164,-77.145979,,,,,,2
5652,25652,ROCKVILLE STATION & BAY D - EAST,,39.08535,-77.14595,,,,,,2
5654,25654,ROCKVILLE STATION & BAY A - WEST,,39.083916,-77.146126,,,,,,2
5656,25656,ROCKVILLE STATION & BAY C - WEST,,39.084185,-77.146435,,,,,,2
5660,25660,ROCKVILLE STATION & BAY E - WEST,,39.084619,-77.146918,,,,,,2
5662,25662,ROCKVILLE STATION & BAY F - WEST,,39.084753,-77.147073,,,,,,2
5664,25664,ROSS RD & SPENCER RD,,38.997836,-77.051688,,,,,,2
5666,25666,ROSS RD & LYTTONSVILLE RD,,38.996624,-77.053139,,,,,,2
5668,25668,ROSS RD & LYTTONSVILLE RD,,38.995625,-77.053596,,,,,,2
5670,25670,ROTHBURY DR & ARROWHEAD RD,,39.185267,-77.193577,,,,,,2
5672,25672,ROTHBURY DR & SPUR HILL DR,,39.185557,-77.191528,,,,,,2
5674,25674,ROTHBURY DR & GOSHEN RD,,39.185188,-77.187819,,,,,,2
5676,25676,ROTHBURY DR & GOSHEN RD,,39.185413,-77.187828,,,,,,2
5678,25678,ROTHBURY DR & SPUR HILL DR,,39.185684,-77.191467,,,,,,2
5680,25680,ROTHBURY DR & ARROWHEAD RD,,39.185313,-77.193783,,,,,,2
5682,25682,RUATAN ST & 11TH AVE,,38.997201,-76.990578,,,,,,2
5684,25684,RUATAN ST & NEW HAMPSHIRE AVE,,38.99932,-76.983677,,,,,,2
5686,25686,RUATAN ST & NEW HAMPSHIRE AVE,,38.999435,-76.983696,,,,,,2
5688,25688,RUATAN ST & 11TH AVE,,38.997152,-76.990713,,,,,,2
5690,25690,RUSSELL AVE & E DIAMOND AVE,,39.142404,-77.196416,,,,,,2
5692,25692,RUSSELL AVE & BROOKS AVE,,39.1445,-77.196785,,,,,,2
5696,25696,RUSSELL AVE & WALKER AVE,,39.146297,-77.198112,,,,,,2
5698,25698,RUSSELL AVE & ASBURY VILLAGE APTS,,39.148207,-77.199072,,,,,,2
5702,25702,RUSSELL AVE & ODENDHAL AVE,,39.151031,-77.204826,,,,,,2
5704,25704,RUSSELL AVE & CHRISTOPHER AVE,,39.158377,-77.214207,,,,,,2
5706,25706,RUSSELL AVE & WATKINS MILL RD,,39.159642,-77.215877,,,,,,2
5708,25708,RUSSELL AVE & WATKINS MILL RD,,39.159721,-77.216171,,,,,,2
5710,25710,RUSSELL AVE & CHRISTOPHER AVE,,39.158497,-77.214851,,,,,,2
5712,25712,RUSSELL AVE & LAKFOREST AVE,,39.151086,-77.206825,,,,,,2
5714,25714,RUSSELL AVE & ODENDHAL AVE,RUSSELL AVE & ODEND HAL AVE,39.150382,-77.203719,,,,,,2
5716,25716,RUSSELL AVE & ASBURY VILLAGE APTS,,39.148646,-77.19992,,,,,,2
5718,25718,RUSSELL AVE & MARYLAND AVE,,39.146896,-77.198529,,,,,,2
5720,25720,RUSSELL AVE & WALKER AVE,,39.146123,-77.198151,,,,,,2
5722,25722,RUSSELL AVE & BROOKS AVE,,39.144129,-77.196897,,,,,,2
5724,25724,RUSSELL AVE & E DIAMOND AVE,,39.142058,-77.196519,,,,,,2
5726,25726,RYLAND DR & SINGLETON DR,,39.012894,-77.118134,,,,,,2
5728,25728,RYLAND DR & SINGLETON DR,,39.012988,-77.118254,,,,,,2
5730,25730,SANGAMORE RD & MACARTHUR BLVD,,38.945122,-77.117378,,,,,,2
5732,25732,SANGAMORE RD & LITTLE FALLS MALL,,38.948826,-77.118721,,,,,,2
5734,25734,SANGAMORE RD & SANGAMORE RD,,38.949001,-77.120138,,,,,,2
5736,25736,SANGAMORE RD & SENTINEL DR,,38.950281,-77.120387,,,,,,2
5738,25738,SANGAMORE RD & OVERLEA RD,,38.951904,-77.120712,,,,,,2
5740,25740,SANGAMORE RD & COREWOOD LN,,38.953346,-77.121094,,,,,,2
5742,25742,SANGAMORE RD & WESTPATH WAY,,38.956306,-77.121842,,,,,,2
5744,25744,SANGAMORE RD & MADAWASKA RD,,38.958004,-77.122078,,,,,,2
5746,25746,SANGAMORE RD & NAMAKAGAN RD,,38.960106,-77.121712,,,,,,2
5748,25748,SANGAMORE RD & WALHONDING RD,,38.962986,-77.121206,,,,,,2
5750,25750,SANGAMORE RD & WALHONDING RD,,38.962566,-77.121406,,,,,,2
5752,25752,SANGAMORE RD & NAMAKAGAN RD,,38.960384,-77.12178,,,,,,2
5754,25754,SANGAMORE RD & MADAWASKA RD,,38.957932,-77.122223,,,,,,2
5756,25756,SANGAMORE RD & WESTPATH WAY,,38.956571,-77.12206,,,,,,2
5758,25758,SANGAMORE RD & OVERLEA RD,,38.953239,-77.121201,,,,,,2
5760,25760,SANGAMORE RD & OVERLEA RD,,38.951679,-77.120857,,,,,,2
5762,25762,SANGAMORE RD & SENTINEL DR,,38.950241,-77.120548,,,,,,2
5764,25764,SANGAMORE RD & SANGAMORE RD,,38.949039,-77.120316,,,,,,2
5766,25766,SANGAMORE RD & LITTLE FALLS MALL,,38.948716,-77.118824,,,,,,2
5768,25768,SANGAMORE RD & MACARTHUR BLVD,,38.944868,-77.117322,,,,,,2
5770,25770,SCHINDLER DR & LA GRANDE RD,,39.026411,-76.990823,,,,,,2
5772,25772,SCHINDLER DR & RUPPERT RD,,39.028773,-76.990681,,,,,,2
5774,25774,SCHINDLER DR & GATEWOOD DR,,39.030552,-76.989349,,,,,,2
5776,25776,SCHINDLER DR & BLOSSOM LN,,39.031944,-76.987885,,,,,,2
5778,25778,SCHINDLER DR & NEW HAMPSHIRE AVE,,39.033062,-76.986664,,,,,,2
5780,25780,SCHINDLER DR & E NOLCREST DR,,39.032975,-76.986906,,,,,,2
5784,25784,SCHINDLER DR & NOLCREST DR,,39.028919,-76.990875,,,,,,2
5786,25786,SCHINDLER DR & LA GRANDE RD,,39.02645,-76.990944,,,,,,2
5788,25788,SCHOOL DR & CIRCUIT CT,,39.117714,-77.216362,,,,,,2
5790,25790,SCHOOL DR & BIG ACRE SQ,,39.118116,-77.215023,,,,,,2
5792,25792,SCHOOL DR & STORY DR,,39.119015,-77.213059,,,,,,2
5794,25794,SCHOOL DR & BIG ACRE SQ,,39.118343,-77.214844,,,,,,2
5796,25796,SCHOOL DR & MUDDY BRANCH RD,,39.117783,-77.216468,,,,,,2
5798,25798,SCHRIDER ST & SILVER SPRING AVE,,38.991874,-77.014325,,,,,,2
5800,25800,SCHUYLKILL RD & ASHLEY DR,,39.04047,-77.091553,,,,,,2
